date,Q_i,Q_C,Q_L,T_i,T_C,T_L
1982-02-25,532.5521304953579,126.3730883952,658.925218890558,0.1624726758537647,0.5,0.2272059250105435
1982-02-26,498.08630049535805,136.4396183952,634.525918890558,-0.22441956748990566,0.5,-0.0686504705881505
1982-02-27,470.00099199535805,138.6795323952,608.680524390558,0.019814109890025168,1.0,0.2431360586856203
1982-02-28,387.592567795358,139.08764439520002,526.680212190558,-0.004650793691383302,1.5,0.3927029129562924
1982-03-01,326.80590049535806,145.9109933952,472.716893890558,0.3327272042769832,1.0,0.538690726520127
1982-03-02,305.624030495358,157.7275483952,463.351578890558,0.043650660659087626,2.0,0.7096032529382529
1982-03-03,285.20690049535807,158.4081983952,443.6150988905581,0.38403513461966987,1.0,0.6039868108445404
1982-03-04,264.850470495358,161.2002183952,426.05068889055804,1.0437044701634917,0.0,0.648809231363351
1982-03-05,369.80423049535807,140.7638583952,510.5680888905581,0.18987377178536327,1.5,0.5510761792232736
1982-03-06,537.906430495358,69.3421533952,607.2485838905579,-0.0403112018338189,1.5,0.1355780442959921
1982-03-07,409.70940049535807,212.8280983952,622.537498890558,0.4332087772074754,1.0,0.626978788410013
1982-03-08,474.98431049535805,221.0134683952,695.997778890558,0.1948980755709207,1.0,0.4505574672048427
1982-03-09,413.03243049535797,180.8218283952,593.854258890558,-0.12209809283273439,0.5,0.0673236599005614
1982-03-10,624.895680495358,95.0302553952,719.925935890558,-0.16166441463906844,1.0,-0.0083246605015706
1982-03-11,485.174630495358,44.748179395200005,529.922809890558,-0.2923264534373276,3.0,-0.0143131050472055
1982-03-12,1040.4063304953581,35.5473683952,1075.9536988905581,-0.9412444383316466,2.5,-0.8275525723029851
1982-03-13,2049.853430495358,35.5473683952,2085.4007988905582,-0.2146633094694611,2.5,-0.1683896450582929
1982-03-14,2747.825030495358,35.5473683952,2783.372398890558,0.051284558486588645,3.0,0.0889435775003119
1982-03-15,2563.038430495358,35.5473683952,2598.585798890558,0.17216250752903337,3.0,0.2108459256980779
1982-03-16,2148.188330495358,35.5473683952,2183.735698890558,0.3478064145263734,2.5,0.3828403329073778
1982-03-17,2596.122430495358,35.5473683952,2631.669798890558,0.2547889385374567,2.0,0.2783624356970702
1982-03-18,2762.8026304953582,38.7789474072,2801.5815779025584,0.1476000461789478,4.5,0.2078451199742598
1982-03-19,3889.051130495358,38.7789474072,3927.830077902558,0.8920950436100998,3.0,0.912906110744366
1982-03-20,3559.121730495358,38.7789474072,3597.900677902558,0.9410510115248923,4.5,0.9794101292450178
1982-03-21,4634.3504304953585,38.7789474072,4673.129377902558,1.5070211408600678,3.5,1.523559442309136
1982-03-22,4616.861730495358,38.7789474072,4655.640677902557,2.1096341039902238,3.5,2.1212150935227787
1982-03-23,3930.329430495358,38.7789474072,3969.108377902558,2.2562052230006393,4.5,2.278127526794165
1982-03-24,3715.127030495358,38.7789474072,3753.9059779025583,2.676222129320982,4.5,2.69506228849007
1982-03-25,3979.171530495358,38.7789474072,4017.9504779025583,2.8883556158660593,5.5,2.913561705581607
1982-03-26,5216.133444495358,38.7789474072,5254.912391902558,2.8912899019296066,4.0,2.899471695911397
1982-03-27,4342.132975495359,38.7789474072,4380.911922902558,1.9825720927383805,1.5,1.9783004620519355
1982-03-28,2872.460330495358,38.7789474072,2911.239277902558,1.5951921628436996,2.5,1.6072445886944478
1982-03-29,2175.176630495358,38.7789474072,2213.955577902558,2.5084863730176883,4.0,2.5346112551405104
1982-03-30,1852.990130495358,38.7789474072,1891.769077902558,3.591819039463591,5.5,3.630934410349188
1982-03-31,1961.0042304953581,38.7789474072,1999.783177902558,4.112704707536005,5.5,4.139606549585273
1982-04-01,2564.266730495358,38.7789474072,2603.045677902558,4.095299910984017,5.0,4.108777706425358
1982-04-02,1855.371230495358,38.7789474072,1894.150177902558,4.220432068176663,5.0,4.23639216689597
1982-04-03,3548.209930495358,409.5264174072,3957.736347902558,4.102875138147255,2.5,3.937017775459517
1982-04-04,5752.079430495358,496.3643674072,6248.443797902558,3.753282402913863,2.0,3.614005018183182
1982-04-05,3897.8939304953583,1212.0870538501429,5109.980984345501,3.5007879265267063,2.0,3.1448011582998943
1982-04-06,3174.785730495358,1771.7855043713205,4946.571234866678,3.5251876561627458,1.5,2.799796680787943
1982-04-07,2175.595330495358,1132.8230719997605,3308.4184024951187,3.4564828392398943,1.5,2.786570926468813
1982-04-08,1701.668330495358,999.1583664740724,2700.8266969694305,2.8661260008826135,2.0,2.545706685873011
1982-04-09,1599.942830495358,807.6509141025124,2407.5937445978707,3.6916438014452693,2.0,3.1241653115053807
1982-04-10,1510.592530495358,1115.9372088520329,2626.529739347391,5.281908210267173,2.0,3.887519472531384
1982-04-11,1586.676630495358,1074.0789920061611,2660.755622501519,6.421055147339311,2.0,4.636388259444707
1982-04-12,1473.503730495358,1018.879482006161,2492.3832125015188,6.580721137622458,2.0,4.708134788739483
1982-04-13,1409.523630495358,1010.7447220061608,2420.268352501519,6.97180277500025,2.5,5.104302814505199
1982-04-14,1552.1833304953582,1065.901816006161,2618.0851465015194,7.758291809538551,2.5,5.6174818376524
1982-04-15,1306.456630495358,940.0626220061612,2246.519252501519,9.708533954723688,2.5,6.69210161266727
1982-04-16,1163.7557304953582,875.7084720061611,2039.4642025015191,10.568195144241015,3.0,7.3185511458424655
1982-04-17,549.200330495358,971.875002006161,1521.075332501519,12.035644993644567,3.5,6.5818848687732325
1982-04-18,251.41303049535807,1757.5018314144345,2008.9148619097925,16.0304485943771,3.0,4.63074335898533
1982-04-19,525.5547604953581,1085.4545230960034,1611.0092835913615,12.96634065787996,3.0,6.251289629933538
1982-04-20,552.9463304953581,892.2079837299573,1445.1543142253154,12.65544439229713,3.5,7.003064919048989
1982-04-21,440.75621049535795,746.3725648152598,1187.1287753106178,12.5273886343754,3.5,6.851681542817522
1982-04-22,407.50249049535796,517.8876253954147,925.3901158907727,9.99368219207066,3.5,6.35954174386977
1982-04-23,458.22193049535804,429.3298852048077,887.5518157001657,10.36153574404486,3.5,7.042448000423319
1982-04-24,446.71603049535804,345.67442701920135,792.3904575145593,13.085332313128655,4.0,9.121923854790326
1982-04-25,391.58233049535795,260.7596281128379,652.3419586081959,15.987591246412016,4.0,11.19581019640516
1982-04-26,431.85478049535806,426.45206557768734,858.3068460730453,17.613794834786976,4.0,10.849744245877105
1982-04-27,418.60079049535796,693.4535961161716,1112.0543866115295,17.52294196665403,4.5,9.40211078473168
1982-04-28,404.91805049535805,545.332411402082,950.2504618974401,17.42885458744155,5.0,10.296148511612396
1982-04-29,460.66005049535795,370.4290755860216,831.0891260813796,15.376419506227245,5.5,10.974348978555255
1982-04-30,488.11720049535796,307.4231959422329,795.5403964375909,15.448803999220512,6.5,11.990689316898628
1982-05-01,469.43040049535796,373.6800014496126,843.1104019449706,17.999430219753556,6.0,12.68109101818752
1982-05-02,470.79483049535804,333.5492014496125,804.3440319449705,17.849667917286265,6.0,12.935791374065596
1982-05-03,482.40263049535804,308.9422262964,791.344856791758,15.21420315387557,7.0,12.007365846690004
1982-05-04,452.53471049535796,299.9048262964,752.439536791758,15.909895650358242,8.0,12.757195978092264
1982-05-05,437.09467049535806,294.8369162964,731.931586791758,17.292775954448686,8.5,13.750867127343566
1982-05-06,425.01930049535804,281.3717362964,706.3910367917581,16.702781501179132,9.5,13.833748583724637
1982-05-07,419.07863049535797,280.0124862964,699.0911167917579,17.705847468325135,11.5,15.220170369241693
1982-05-08,398.963910495358,275.4723062964,674.4362167917579,18.129940780857975,11.0,15.21772880030512
1982-05-09,457.02233049535806,243.4679162964,700.4902467917581,18.12565635707139,9.5,15.127655186372325
1982-05-10,510.11103049535797,211.8826562964,721.9936867917579,16.20523658533971,10.5,14.53092737098526
1982-05-11,437.29170049535804,231.1553002964,668.447000791758,16.86367352046309,10.5,14.663054979473998
1982-05-12,385.711730495358,244.2846362964,629.996366791758,20.164962814288995,11.0,16.611196910590284
1982-05-13,394.216710495358,248.3719962964,642.588706791758,20.358184705956447,12.5,17.320856159632115
1982-05-14,366.48570049535806,238.3207762964,604.8064767917581,20.538494152471138,13.0,17.56799061545069
1982-05-15,342.291090495358,229.7356162964,572.026706791758,24.433670585766485,12.5,19.64090630719699
1982-05-16,335.19148049535806,215.8118962964,551.003376791758,24.218361990317167,12.5,19.628622563776812
1982-05-17,312.720530495358,212.4020422964,525.122572791758,25.503855921792972,10.5,19.435083019559464
1982-05-18,295.12167049535805,207.1668812964,502.28855179175804,25.957849695167646,9.5,19.169876164752942
1982-05-19,289.3672155607379,238.4993618834609,527.8665774441988,26.03138122568236,9.5,18.562213746909265
1982-05-20,301.2665720190437,214.25069347700293,515.5172654960465,26.707675610448355,10.0,19.763909949209182
1982-05-21,314.1149657499011,224.06499890601188,538.179964655913,31.957023140506504,6.0,21.150117005865408
1982-05-22,301.3416769459802,254.20484045971384,555.5465174056941,26.655391415358388,6.0,17.20397679054176
1982-05-23,419.056160495358,195.8467522964,614.902912791758,21.641124099244372,7.0,16.977921916989235
1982-05-24,622.6696904953579,138.10253929639998,760.7722297917579,15.264288493984242,7.0,13.764077022267337
1982-05-25,592.622080495358,172.9400062964,765.562086791758,18.98826958134297,8.5,16.618975909764924
1982-05-26,504.21055049535806,170.66218229639998,674.872732791758,19.55649676273006,10.0,17.1398446839162
1982-05-27,465.51107182040687,201.93723212579457,667.4483039462015,22.36895521263613,9.0,18.32416283532108
1982-05-28,436.3466176834834,213.09109772203436,649.4377154055178,22.28419647784462,8.5,17.761376984914452
1982-05-29,489.87448049535794,456.0144262964,945.888906791758,25.075110054009222,8.5,17.084225238882887
1982-05-30,832.1520044953581,196.0956962964,1028.2477007917582,21.13748381262136,9.5,18.91811537676989
1982-05-31,679.696446495358,220.7740862964,900.470532791758,22.254941744598597,9.0,19.005143393615235
1982-06-01,718.380659495358,236.073254,954.453913495358,21.468632885547425,10.5,18.75566705177573
1982-06-02,1051.276673495358,514.04,1565.316673495358,22.195352554198067,11.5,18.68306707225576
1982-06-03,1002.010032495358,398.7235,1400.733532495358,22.390251551063887,10.0,18.863324873211265
1982-06-04,1020.3203074953581,404.5086,1424.8289074953582,20.118572234413676,10.5,17.38786178344381
1982-06-05,912.892454495358,333.88058,1246.773034495358,18.521577669274603,10.0,16.23953497504512
1982-06-06,889.481490495358,287.9171,1177.398590495358,17.44762055863413,11.0,15.87094106527641
1982-06-07,489.398270495358,222.31352,711.7117904953581,16.061933560122778,14.5,15.574040915383332
1982-06-08,476.83603049535805,223.542714,700.378744495358,13.88207645788936,16.5,14.71764969343861
1982-06-09,516.649370495358,204.90363,721.553000495358,14.612342124251011,18.0,15.574355164821164
1982-06-10,520.1447304953581,209.559476,729.7042064953581,15.55359175329922,17.5,16.112569334392948
1982-06-11,501.892010495358,210.148274,712.040284495358,17.04462554387197,16.5,16.883887281566878
1982-06-12,485.87041049535804,226.54652,712.416930495358,16.692494123696633,17.0,16.7902801015055
1982-06-13,519.590710495358,358.67338,878.264090495358,17.63564182868467,12.5,15.538302277747574
1982-06-14,762.0085304953581,426.85765,1188.866180495358,16.383324243995972,12.0,14.809509195105822
1982-06-15,652.235580495358,344.23529,996.470870495358,18.399472606970843,10.5,15.67056469383147
1982-06-16,575.032480495358,311.99838,887.030860495358,19.231602901446937,8.0,15.281073031383771
1982-06-17,1149.581330495358,147.655173,1297.2365034953582,18.50347686310917,7.5,17.25102962203468
1982-06-18,965.870530495358,183.422868,1149.293398495358,21.174274587320856,8.5,19.151508427113686
1982-06-19,762.411300495358,205.88549,968.296790495358,23.22210806020616,7.5,19.879172347125312
1982-06-20,708.827500495358,189.71775,898.545250495358,23.961057181755812,6.0,20.168781440199645
1982-06-21,643.023130495358,196.10506,839.128190495358,23.941693917570372,6.0,19.74870290373047
1982-06-22,579.807660495358,187.91978,767.727440495358,24.13107647496297,6.0,19.69305886269708
1982-06-23,603.156730495358,225.978635,829.135365495358,24.400348383952803,5.5,19.249108783554863
1982-06-24,588.7114304953581,214.05129,802.762720495358,23.961148208901996,6.0,19.17192862279032
1982-06-25,519.584850495358,203.35776,722.9426104953579,24.37520115725285,6.0,19.20640948189712
1982-06-26,467.94506049535795,205.1699246916,673.1149851869579,24.868570967087106,6.0,19.117305032515574
1982-06-27,436.69203049535804,201.3225606916,638.014591186958,25.358120928463705,6.0,19.249755180518047
1982-06-28,551.8618589610446,141.37704635574048,693.2389053167851,24.087696034095885,6.0,20.39894599270521
1982-06-29,703.2603361864933,141.48556037768705,844.7458965641804,23.51389383509741,6.5,20.664255484374337
1982-06-30,2580.4702598512663,823.002564763582,3403.4728246148484,19.88007539904048,14.5,18.579105454456645
1982-07-01,1709.5756675532634,969.4736841976,2679.0493517508635,17.764446199557224,16.5,17.30687817649962
1982-07-02,1278.8680975532632,595.4877898147198,1874.355887367983,17.95602348740872,16.0,17.334589686500014
1982-07-03,1124.3170996063277,969.4736841976,2093.7907838039278,17.651520209684367,15.0,16.423804868547485
1982-07-04,1088.5378420219233,436.4063091606893,1524.9441511826126,17.37984110333352,14.0,16.412603070182268
1982-07-05,924.7549533377426,393.77720932989706,1318.5321626676396,19.00797709903955,13.0,17.213705770085955
1982-07-06,754.2205484254459,387.7894737036,1142.0100221290459,21.792040347512575,12.0,18.466981811014698
1982-07-07,567.479730495358,389.4426052036,956.922335698958,24.409775935431554,10.5,18.748857409440557
1982-07-08,578.728730495358,387.7894737036,966.5182041989581,27.97391200779881,8.5,20.16052778425657
1982-07-09,559.8621904953579,387.7894737036,947.6516641989579,29.492635274412503,7.0,20.288401773018897
1982-07-10,509.990630495358,406.1810767036,916.1717071989581,30.846157184441026,6.5,20.052385382640736
1982-07-11,464.43313049535794,436.1113337036,900.5444641989579,30.775795273261835,6.5,19.01963011515945
1982-07-12,486.94823049535796,478.2318037036,965.180034198958,31.263271438698553,6.5,18.99345280785701
1982-07-13,492.29393049535804,467.7191437036,960.0130741989581,32.03076421415314,6.5,19.592155306346264
1982-07-14,372.472080495358,462.8649837036,835.3370641989579,31.695669693462985,6.5,17.73460685800814
1982-07-15,168.66438049535807,443.2081737036,611.872554198958,37.17919122574395,6.5,14.95680484715152
1982-07-16,359.8707938162103,285.0710450105174,644.9418388267277,32.89450405197126,6.0,21.006851687717
1982-07-17,491.7097240081805,328.4403051750208,820.1500291832012,31.709021715410906,6.5,21.613723915300955
1982-07-18,479.38628590806184,328.5686450241121,807.954930932174,33.04849073041506,6.5,22.252094430607148
1982-07-19,540.6574748431867,373.55455915741175,914.2120340005985,32.837004778924246,6.5,22.07548792745032
1982-07-20,456.70850983587826,388.4117548820982,845.1202647179764,30.804990521704006,6.0,19.404778858830213
1982-07-21,361.4664556954088,271.6750960501116,633.1415517455205,27.924161492292257,6.5,18.731254921612766
1982-07-22,196.04391049535806,231.0487606916,427.09267118695806,27.3769032882028,6.5,16.082907962991186
1982-07-23,442.6402814511255,366.7941681651501,809.4344496162755,29.860618554578938,6.0,19.04821028757015
1982-07-24,519.2914983885324,403.5337769756589,922.8252753641914,30.08227835344603,6.5,19.77020075034632
1982-07-25,541.5916354711958,423.5220442636709,965.1136797348668,30.261734789857947,6.5,19.83434296569846
1982-07-26,570.1426798564305,434.9234365252578,1005.0661163816883,29.23158851148786,6.5,19.394921617685394
1982-07-27,533.5300716629664,406.8541529224192,940.3842245853856,28.456601474851634,6.5,18.957149803334588
1982-07-28,484.3499306993846,375.825520375254,860.1754510746385,27.595060825151556,6.5,18.37826417970499
1982-07-29,471.01873878431456,263.719910055922,734.7386488402366,27.1577503720607,6.5,19.74305934052612
1982-07-30,473.48686745085047,326.98438933969203,800.4712567905425,25.745952964278295,6.5,17.88417638716919
1982-07-31,518.9317765093497,377.2395592519548,896.1713357613045,24.871966553239698,6.5,17.138364407564982
1982-08-01,548.4998577865199,383.1126932022042,931.612550988724,24.229085165683127,6.5,16.938245686730767
1982-08-02,583.8616872720423,403.1299199996361,986.9916072716785,24.111286277492997,6.5,16.918077768089532
1982-08-03,528.9493260978696,360.5601469570609,889.5094730549306,25.222476982066354,6.5,17.633373935338977
1982-08-04,395.08519978834755,272.19012577290977,667.2753255612573,25.59992783932438,6.5,17.80882338560224
1982-08-05,402.0243723846333,283.4146370872083,685.4390094718416,26.421662740519327,6.5,18.184473526370887
1982-08-06,424.06420503316883,301.5755210178509,725.6397260510198,25.502447578355415,6.5,17.605039507488563
1982-08-07,446.3441530683581,316.5797720864271,762.9239251547851,26.11927740545204,6.5,17.97814279854052
1982-08-08,438.4756029430955,323.062165039235,761.5377679823305,24.670501264302512,6.5,16.962148868535415
1982-08-09,177.53811049535804,333.86468,511.4027904953581,31.07757296747095,7.0,15.358747526227477
1982-08-10,160.23555649535805,276.00897,436.24452649535806,31.89468417553708,6.5,15.827638752470044
1982-08-11,143.42605449535807,223.70111,367.1271644953581,28.297306324775686,6.5,15.015582466055353
1982-08-12,165.84901903326463,227.0443149479467,392.8933339812113,28.10959638972224,6.5,15.621891498193753
1982-08-13,215.35441828792997,235.63720832077595,450.99162660870593,26.661333444846765,6.5,16.127301217481513
1982-08-14,255.58084886926784,250.9492526077549,506.53010147702275,23.54004522983484,6.5,15.097927767594802
1982-08-15,286.1595734338822,261.09809339970576,547.257666833588,24.79883335881403,7.0,16.306962460752086
1982-08-16,314.53273068576493,278.2610863376789,592.7938170234438,28.613102808394963,7.0,18.46777859298724
1982-08-17,319.3837900227953,279.6416822546226,599.025472277418,26.793200038862686,7.0,17.553186029063653
1982-08-18,323.0197828077253,280.827537264729,603.8473200724543,26.64298602535997,7.0,17.507744041731655
1982-08-19,351.8138266985376,301.03726935138474,652.8510960499223,26.477361484137056,7.0,17.496122498967168
1982-08-20,367.1218025461783,309.35312060830233,676.4749231544806,23.708081262355623,7.0,16.06744758774048
1982-08-21,374.63717482634763,305.5811898680381,680.2183646943857,22.406771544630466,7.5,15.710055869002092
1982-08-22,384.0588229660033,317.5637634783248,701.6225864443281,20.58903191943793,7.5,14.664761069365392
1982-08-23,387.30210807382446,318.3736307102872,705.6757387841117,20.76559735953733,7.5,14.780672325592278
1982-08-24,388.2265867691283,320.8661633924667,709.092750161595,22.592187139142357,7.5,15.76293640511051
1982-08-25,178.5072181953581,384.17924,562.6864581953581,25.73649160571142,8.0,13.626742444158191
1982-08-26,159.6009648953581,329.97784,489.5788048953581,30.478924884690976,7.5,14.99104852412578
1982-08-27,197.12332799861923,307.9578834011876,505.0812113998068,29.370504372151693,7.5,16.03563052741293
1982-08-28,279.06483754189844,341.0342567885661,620.0990943304646,25.308040570574708,7.5,15.51419965648032
1982-08-29,333.80734495545994,352.5129461551818,686.3202911106417,21.259705439876907,8.0,14.449156647567678
1982-08-30,371.00459711071335,361.6385433162935,732.6431404270069,19.551176847842026,8.0,13.849423103982776
1982-08-31,396.13208335231826,362.8373626948768,758.9694460471951,19.865133232180526,8.0,14.192818394726558
1982-09-01,346.9105886727331,313.25847386649065,660.1690625392238,22.11612131470237,8.0,15.417845265610516
1982-09-02,330.46465132903967,305.92806488484456,636.3927162138842,24.042322721933235,8.5,16.570784168781817
1982-09-03,260.8792950799768,264.47247882610964,525.3517739060865,25.467934764789128,8.0,16.674230742686778
1982-09-04,316.5770631660089,284.75298011378175,601.3300432797906,25.056301641056482,8.0,16.979484631348882
1982-09-05,373.81765649785086,322.6834256070589,696.5010821049098,22.99284088287178,8.5,16.278422681639626
1982-09-06,411.9573879555304,340.8714307949631,752.8288187504935,23.162878522112894,8.5,16.523711347693297
1982-09-07,405.95189777346127,342.2296689224238,748.1815666958851,22.244903029126622,8.5,15.957774580076189
1982-09-08,382.16963413972087,334.99634116290133,717.1659753026222,21.522400755513225,8.5,15.439490025660058
1982-09-09,391.04128028216485,336.3051530618609,727.3464333440257,21.590146821618635,8.5,15.537619953222675
1982-09-10,399.20536325128097,340.8711219359148,740.0764851871958,22.286249316795217,9.0,16.166748425220852
1982-09-11,410.09856342658594,350.3385739985036,760.4371374250895,22.249413126806687,9.0,16.14531816258649
1982-09-12,419.8049515795147,353.4235227626861,773.2284743422008,22.554956817848442,9.0,16.35932286433222
1982-09-13,424.82990717951793,355.4582271672561,780.2881343467741,22.620235596116306,9.5,16.643346444884383
1982-09-14,427.60374286543095,358.874641275948,786.4783841413789,22.53448493948379,9.5,16.586773977305445
1982-09-15,423.94549787861104,360.85784604813824,784.8033439267492,22.210980211412554,9.0,16.136482822777733
1982-09-16,407.18112052757175,346.2763257150943,753.457446242666,19.274581880752315,9.5,14.78234902016136
1982-09-17,450.1120494330262,316.06300626327,766.1750556962961,17.80615184075066,9.5,14.3796929633065
1982-09-18,460.80370669852414,323.1502656448943,783.9539723434184,17.196937732342228,9.5,14.024216423942466
1982-09-19,465.3775107589246,328.8702235912782,794.2477343502028,16.27646500704041,10.0,13.67760024362129
1982-09-20,465.55308007924896,336.76766093402625,802.3207410132752,14.429078635191507,10.0,12.570008595219008
1982-09-21,457.0949234168398,325.44896733710203,782.5438907539418,15.180187590582577,10.5,13.233763579998929
1982-09-22,437.9135852816497,317.8423532055601,755.7559384872097,14.611989852974498,10.5,12.882642500649435
1982-09-23,401.30663022790446,280.5885110048425,681.8951412327469,13.794851885193768,10.5,12.439075126355617
1982-09-24,396.2394699029839,253.8216723786366,650.0611422816205,14.27499433720412,11.0,12.996246100104305
1982-09-25,431.5328004233313,288.9737184292547,720.5065188525859,15.067431597022022,11.0,13.43610585284985
1982-09-26,459.10314964395366,314.93699042126866,774.0401400652223,14.566534263586613,11.5,13.318840478718696
1982-09-27,315.1304792487237,240.6577146097067,555.7881938584304,15.296450846420221,11.5,13.652577884699303
1982-09-28,268.51987421378396,166.51534553440922,435.0352197481932,17.27564688872579,12.0,15.256324947154749
1982-09-29,358.39673636031614,253.45676951748865,611.8535058778048,15.84804657610294,12.0,14.254015578874876
1982-09-30,412.0343785672078,297.14954451684696,709.1839230840548,14.373490466008942,12.5,13.58849404898606
1982-10-01,432.4026092134286,308.8969280008923,741.2995372143209,14.437109282081382,13.5,14.04661911730421
1982-10-02,439.17921967408165,303.9370546693814,743.116274343463,13.702526226433537,14.0,13.824193999971476
1982-10-03,449.43760095083485,314.19182304565544,763.6294239964902,12.830082756965039,14.0,13.311439839144985
1982-10-04,461.1110316175627,316.6941161783658,777.8051477959284,12.756343581345101,14.5,13.46629739174278
1982-10-05,464.5779681950463,319.0951949990869,783.6731631941332,12.632464961546713,15.0,13.596475329954949
1982-10-06,473.2606018931829,324.8927226938916,798.1533245870745,12.378846165560947,15.0,13.445801322718266
1982-10-07,471.17462358738976,322.1814577048421,793.3560812922319,12.64809363526901,15.5,13.806251203469834
1982-10-08,475.61966030040867,332.8303580018206,808.4500183022293,13.133596582670666,16.0,14.313664680845552
1982-10-09,434.2136554827858,309.0700175792274,743.2836730620131,12.520992743122349,16.5,14.175531766917706
1982-10-10,442.42980077191186,311.4867518757434,753.9165526476552,11.059646645745095,16.5,13.30737285552516
1982-10-11,455.3577060914121,332.0902750282068,787.4479811196189,8.758133946513214,16.5,12.023109524047156
1982-10-12,465.9798240938237,335.8032388386973,801.783062932521,8.214270339121155,16.5,11.684504352407046
1982-10-13,438.2308490441442,341.7097927833808,779.940641827525,8.856134028527219,16.0,11.986024727727424
1982-10-14,399.8272070579486,320.4135712906632,720.2407783486118,9.302488018105908,16.0,12.28201069634282
1982-10-15,420.40025085204934,301.8957986914922,722.2960495435416,9.021086614014886,16.0,11.938041001335971
1982-10-16,432.4728741358827,302.07654923545084,734.5494233713335,7.32681340064279,16.0,10.893579904636791
1982-10-17,463.9746749443734,301.454658805145,765.4293337495185,6.108917322484681,15.5,9.807476418062416
1982-10-18,473.61436274269136,309.57248370314323,783.1868464458346,6.279700415393845,15.0,9.726597938370462
1982-10-19,478.7851903806776,319.7626260673125,798.54781644799,6.916850283828423,15.0,10.153587179103145
1982-10-20,481.1435347790046,319.9444326708795,801.0879674498841,8.607930139973062,14.5,10.961148544469246
1982-10-21,472.612987385163,313.7858638792137,786.3988512643767,8.644180907910986,14.0,10.7812393711703
1982-10-22,473.93170397089733,311.2469625900038,785.1786665609011,7.216586453332093,13.5,9.707348701959209
1982-10-23,480.06875199870194,318.9901363664848,799.0588883651867,5.034667421578473,13.5,8.414089930854422
1982-10-24,485.8921096975158,327.04750526717777,812.9396149646936,3.481353991648426,13.5,7.511878673765995
1982-10-25,457.8483351539317,321.8774998483366,779.7258350022682,2.929956434393667,13.0,7.086956626970031
1982-10-26,410.39966506994426,299.4016613245173,709.8013263944615,3.3248667937787313,13.5,7.616844947180899
1982-10-27,421.2484514280956,291.86574632649825,713.1141977545939,4.782905775419779,13.0,8.146025379606366
1982-10-28,446.9774960584164,307.08499169255657,754.062487750973,7.3149577129534205,12.5,9.426518350841947
1982-10-29,460.913128608586,311.98983611517616,772.9029647237621,8.115823406799453,12.5,9.885539139875329
1982-10-30,466.68627849301583,317.41813430945734,784.1044128024732,9.154882626077434,12.0,10.306632104816083
1982-10-31,472.7636985567507,318.72682456838896,791.4905231251396,9.152407674131524,12.0,10.299110045381362
1982-11-01,468.1780982320871,311.39804118841226,779.5761394204994,10.597384205267602,12.0,11.157652521514777
1982-11-02,469.52374452176537,313.8259348233947,783.34967934516,12.933377672071815,12.0,12.559447448820707
1982-11-03,474.65727306176177,315.4033532975529,790.0606263593147,14.211781540919729,12.5,13.528414188964904
1982-11-04,379.406206592482,341.9371642339868,721.3433708264688,13.730830471862193,12.5,13.147382008588542
1982-11-05,311.96697049535805,153.5554824072,465.52245290255803,13.545343474940417,10.0,12.37588983376954
1982-11-06,280.703260495358,129.4030974072,410.106357902558,10.638571789534131,7.5,9.648241102934351
1982-11-07,247.98684038552022,178.9439336562089,426.93077404172914,5.862423829163276,9.5,7.38707894554519
1982-11-08,330.1161580433711,206.97696756980557,537.0931256131767,4.91631467619801,10.0,6.875389782956083
1982-11-09,359.58589066698374,205.05889657764368,564.6447872446274,4.543125876159556,10.5,6.706450611427909
1982-11-10,347.4801540594172,192.0166960149189,539.4968500743361,4.905280059046117,10.5,6.896542173074631
1982-11-11,362.91623413919615,203.33259187179883,566.248826010995,3.705764433062466,10.5,6.145486096319644
1982-11-12,365.28754722512167,202.45282901604145,567.7403762411632,5.807091427677804,11.0,7.6588516252680225
1982-11-13,84.38955449535806,54.5304114072,138.91996590255806,7.423454944872046,9.5,8.23856352502488
1982-11-14,242.69156049535806,61.5396454072,304.23120590255803,5.665840353002907,9.0,6.340271504135096
1982-11-15,163.40411049535805,78.32551340719999,241.72962390255805,4.204654176050694,6.5,4.948394795034048
1982-11-16,236.46882449329766,64.80780285673428,301.27662735003196,3.3053551407144153,7.0,4.100112496345711
1982-11-17,256.66594947877144,78.53337892456662,335.1993284033381,3.1727199017890615,8.5,4.420840858901145
1982-11-18,272.0752570748448,93.28470433786268,365.35996141270743,3.0206480083331,8.5,4.4196511408311
1982-11-19,278.78788225098435,105.94930273126752,384.73718498225185,3.7451650547557436,8.5,5.054556157864566
1982-11-20,298.3217651935787,119.71995016071084,418.0417153542895,2.4586795914999913,8.0,4.045618355656375
1982-11-21,296.0439652985222,131.95772902049768,428.00169431901986,5.738760795,8.5,6.590081851926883
1982-11-22,283.27267004133324,130.0666744997186,413.33934454105184,7.479759878500383,8.0,7.643465326429413
1982-11-23,285.6397678751507,66.58657553891896,352.2263434140697,8.060950740821683,8.0,8.049428317289877
1982-11-24,321.5955083496722,88.48177271019301,410.0772810598652,6.868247939202825,7.0,6.896675887874903
1982-11-25,342.00216122250265,121.39407395789964,463.3962351804023,5.719659851617966,4.5,5.400150397310139
1982-11-26,387.3478651987325,161.0485844653616,548.3964496640941,4.06344064882771,4.5,4.191645828829293
1982-11-27,399.1246147860485,166.95803042741534,566.0826452134638,3.7598314763073684,3.5,3.6831978753762407
