date,tmmx_water_lordville,tmmn_water_lordville,tavg_water_lordville,discharge_lordville,tmmx_water_lordville_src,tmmn_water_lordville_src,tavg_water_lordville_src,discharge_lordville_src
2019-11-02,9.7,8.0,8.7,5041.296,obs,obs,obs,obs
2019-11-03,8.0,6.9,7.4,3070.02,obs,obs,obs,obs
2019-11-04,6.9,6.2,6.6,2223.3408,obs,obs,obs,obs
2019-11-05,8.0,6.8,7.4,1764.4536,obs,obs,obs,obs
2019-11-06,8.1,7.1,7.5,1480.0728,obs,obs,obs,obs
2019-11-07,7.3,6.1,6.7,1286.1768,obs,obs,obs,obs
2019-11-08,6.1,3.8,5.0,1312.0296,obs,obs,obs,obs
2019-11-09,3.8,2.4,3.0,1124.5968,obs,obs,obs,obs
2019-11-10,4.1,2.7,3.3,1008.2592,obs,obs,obs,obs
2019-11-11,5.5,4.1,4.8,943.6272,obs,obs,obs,obs
2019-11-12,5.5,2.6,4.5,898.3848,obs,obs,obs,obs
2019-11-13,2.6,0.9,1.4,833.7528,obs,obs,obs,obs
2019-11-14,0.9,0.2,0.6,756.1944,obs,obs,obs,obs
2019-11-15,2.3,0.4,1.3,723.8784,obs,obs,obs,obs
2019-11-16,2.4,1.5,2.0,704.4888,obs,obs,obs,obs
2019-11-17,1.9,0.6,1.2,659.2464,obs,obs,obs,obs
2019-11-18,2.9,1.4,2.1,640.50312,obs,obs,obs,obs
2019-11-19,4.0,2.9,3.5,743.268,obs,obs,obs,obs
2019-11-20,4.3,3.6,3.9,956.5536,obs,obs,obs,obs
2019-11-21,5.0,3.8,4.3,807.9,obs,obs,obs,obs
2019-11-22,5.3,4.3,5.0,756.1944,obs,obs,obs,obs
2019-11-23,4.3,3.0,3.6,794.9736,obs,obs,obs,obs
2019-11-24,3.8,2.9,3.3,943.6272,obs,obs,obs,obs
2019-11-25,4.0,2.8,3.4,1279.7136,obs,obs,obs,obs
2019-11-26,4.8,3.6,4.1,1228.008,obs,obs,obs,obs
2019-11-27,5.4,4.2,4.8,1195.692,obs,obs,obs,obs
2019-11-28,5.4,4.3,5.1,1389.588,obs,obs,obs,obs
2019-11-29,4.3,2.8,3.3,1396.0512,obs,obs,obs,obs
2019-11-30,2.8,1.7,2.1,1260.324,obs,obs,obs,obs
2019-12-01,1.8,-0.1,0.6,1208.6184,obs,obs,obs,obs
2019-12-02,0.6,-0.1,-0.1,1247.3976,obs,obs,obs,obs
2019-12-03,1.6,0.1,0.5,1156.9128,obs,obs,obs,obs
2019-12-04,1.7,0.5,0.8,1053.5016,obs,obs,obs,obs
2019-12-05,2.8,1.1,1.6,995.3328,obs,obs,obs,obs
2019-12-06,2.6,1.6,1.7,930.7008,obs,obs,obs,obs
2019-12-07,1.9,0.3,0.9,878.9952,obs,obs,obs,obs
2019-12-08,0.3,-0.1,-0.0,794.9736,obs,obs,obs,obs
2019-12-09,0.9,-0.1,0.2,846.6792,obs,obs,obs,obs
2019-12-10,3.1,0.9,2.3,2559.4272,obs,obs,obs,obs
2019-12-11,3.1,2.1,2.8,4142.9112000000005,obs,obs,obs,obs
2019-12-12,2.1,0.6,1.0,2753.3232,obs,obs,obs,obs
2019-12-13,1.4,0.4,0.7,2100.54,obs,obs,obs,obs
2019-12-14,3.8,1.4,2.7,2443.0896000000002,obs,obs,obs,obs
2019-12-15,3.9,2.9,3.6,3910.236,obs,obs,obs,obs
2019-12-16,2.9,1.7,2.1,2824.4184,obs,obs,obs,obs
2019-12-17,1.7,1.1,1.4,2397.8472,obs,obs,obs,obs
2019-12-18,1.9,0.5,1.3,2203.9512,obs,obs,obs,obs
2019-12-19,0.5,-0.1,-0.1,1945.4232,obs,obs,obs,obs
2019-12-20,-0.1,-0.1,-0.1,1770.9168,obs,obs,obs,obs
2019-12-21,-0.1,-0.1,-0.1,1661.0424,obs,obs,obs,obs
2019-12-22,0.3,-0.1,-0.1,1564.0944,obs,obs,obs,obs
2019-12-23,0.8,0.0,0.4,1486.536,obs,obs,obs,obs
2019-12-24,1.7,0.7,1.2,1473.6096,obs,obs,obs,obs
2019-12-25,1.4,0.7,1.1,1376.6616,obs,obs,obs,obs
2019-12-26,1.9,0.9,1.3,1305.5664,obs,obs,obs,obs
2019-12-27,3.0,1.9,2.5,1286.1768,obs,obs,obs,obs
2019-12-28,3.9,2.9,3.2,1441.2936,obs,obs,obs,obs
2019-12-29,3.0,2.0,2.3,1460.6832,obs,obs,obs,obs
2019-12-30,2.5,2.2,2.3,2216.8776,obs,obs,obs,obs
2019-12-31,3.1,2.5,2.7,2643.4488,obs,obs,obs,obs
2020-01-01,2.9,2.0,2.5,2320.2888,obs,obs,obs,obs
2020-01-02,2.1,1.2,1.7,2042.3712,obs,obs,obs,obs
2020-01-03,3.1,2.0,2.5,1887.2544,obs,obs,obs,obs
2020-01-04,3.8,3.1,3.5,1990.6656,obs,obs,obs,obs
2020-01-05,3.7,2.2,2.9,2191.0248,obs,obs,obs,obs
2020-01-06,2.3,1.8,2.0,1951.8864,obs,obs,obs,obs
2020-01-07,1.8,1.2,1.5,1803.2328,obs,obs,obs,obs
2020-01-08,1.7,0.9,1.5,1699.8216,obs,obs,obs,obs
2020-01-09,0.9,-0.1,0.0,1538.2416,obs,obs,obs,obs
2020-01-10,0.9,-0.1,0.2,1512.3888,obs,obs,obs,obs
2020-01-11,4.9,0.9,2.6,1531.7784,obs,obs,obs,obs
2020-01-12,6.9,4.9,6.1,2210.4144,obs,obs,obs,obs
2020-01-13,5.9,3.4,4.4,2514.1848,obs,obs,obs,obs
2020-01-14,3.4,2.8,3.1,2107.0032,obs,obs,obs,obs
2020-01-15,4.0,3.2,3.5,1938.96,obs,obs,obs,obs
2020-01-16,3.5,2.2,3.2,1867.8648,obs,obs,obs,obs
2020-01-17,2.2,-0.1,0.5,1745.064,obs,obs,obs,obs
2020-01-18,-0.1,-0.1,-0.1,1751.5272,obs,obs,obs,obs
2020-01-19,-0.1,-0.1,-0.1,1699.8216,obs,obs,obs,obs
2020-01-20,-0.1,-0.1,-0.1,1538.2416,obs,obs,obs,obs
2020-01-21,-0.1,-0.1,-0.1,1428.3672,obs,obs,obs,obs
2020-01-22,-0.1,-0.1,-0.1,1441.2936,obs,obs,obs,obs
2020-01-23,-0.1,-0.1,-0.1,1434.8304,obs,obs,obs,obs
2020-01-24,1.1,-0.1,0.3,1441.2936,obs,obs,obs,obs
2020-01-25,1.2,0.9,1.0,1512.3888,obs,obs,obs,obs
2020-01-26,1.7,1.1,1.4,2410.7736,obs,obs,obs,obs
2020-01-27,2.1,1.4,1.8,2087.6136,obs,obs,obs,obs
2020-01-28,2.1,1.8,2.0,1867.8648,obs,obs,obs,obs
2020-01-29,2.0,1.3,1.7,1829.0856,obs,obs,obs,obs
2020-01-30,1.3,0.1,0.8,1822.6224,obs,obs,obs,obs
2020-01-31,1.6,0.5,1.0,1803.2328,obs,obs,obs,obs
2020-02-01,2.1,1.6,1.8,1790.3064,obs,obs,obs,obs
2020-02-02,2.3,1.8,2.1,1751.5272,obs,obs,obs,obs
2020-02-03,3.7,2.2,2.8,1790.3064,obs,obs,obs,obs
2020-02-04,3.6,2.5,3.1,1822.6224,obs,obs,obs,obs
2020-02-05,3.6,2.7,3.1,1880.7912000000001,obs,obs,obs,obs
2020-02-06,2.7,1.7,2.0,1880.7912000000001,obs,obs,obs,obs
2020-02-07,2.5,1.2,2.0,2973.072,obs,obs,obs,obs
2020-02-08,1.2,0.4,0.9,4026.5736,obs,obs,obs,obs
2020-02-09,2.1,1.0,1.5,3360.864,obs,obs,obs,obs
2020-02-10,2.3,1.5,1.8,3192.8208,obs,obs,obs,obs
2020-02-11,2.7,2.2,2.4,3070.02,obs,obs,obs,obs
2020-02-12,3.2,2.1,2.7,2992.4616,obs,obs,obs,obs
2020-02-13,3.0,2.3,2.6,2947.2192,obs,obs,obs,obs
2020-02-14,2.7,0.4,1.6,2889.0504,obs,obs,obs,obs
2020-02-15,0.4,-0.1,0.0,2287.9728,obs,obs,obs,obs
2020-02-16,1.5,0.3,0.8,2210.4144,obs,obs,obs,obs
2020-02-17,2.4,0.7,1.5,1990.6656,obs,obs,obs,obs
2020-02-18,1.9,1.1,1.4,1867.8648,obs,obs,obs,obs
2020-02-19,2.6,1.4,1.9,1932.4968000000001,obs,obs,obs,obs
2020-02-20,1.9,0.5,1.2,1816.1592,obs,obs,obs,obs
2020-02-21,1.0,-0.1,0.4,1525.3152,obs,obs,obs,obs
2020-02-22,1.6,-0.1,0.7,1370.1984,obs,obs,obs,obs
2020-02-23,2.5,0.7,1.6,1363.7352,obs,obs,obs,obs
2020-02-24,3.8,1.6,2.6,1383.1248,obs,obs,obs,obs
2020-02-25,4.0,3.5,3.8,1434.8304,obs,obs,obs,obs
2020-02-26,3.9,3.7,3.8,1596.4104,obs,obs,obs,obs
2020-02-27,3.9,1.8,3.1,3173.4312,obs,obs,obs,obs
2020-02-28,1.8,0.5,0.9,3250.9896,obs,obs,obs,obs
2020-02-29,0.9,0.2,0.5,2598.2064,obs,obs,obs,obs
2020-03-01,1.6,-0.1,0.7,2197.488,obs,obs,obs,obs
2020-03-02,4.1,1.2,2.5,2048.8344,obs,obs,obs,obs
2020-03-03,5.1,4.0,4.5,2171.6352,obs,obs,obs,obs
2020-03-04,5.0,3.9,4.4,3179.8944,obs,obs,obs,obs
2020-03-05,4.5,3.0,3.8,3199.284,obs,obs,obs,obs
2020-03-06,3.8,2.5,3.1,2837.3448,obs,obs,obs,obs
2020-03-07,4.1,2.2,3.2,2520.648,obs,obs,obs,obs
2020-03-08,4.4,1.9,3.2,2275.0464,obs,obs,obs,obs
2020-03-09,5.7,2.9,4.3,2126.3928,obs,obs,obs,obs
2020-03-10,5.5,4.8,5.2,1971.276,obs,obs,obs,obs
2020-03-11,5.8,4.7,5.3,2010.0552,obs,obs,obs,obs
2020-03-12,5.5,5.0,5.2,1829.0856,obs,obs,obs,obs
2020-03-13,6.8,5.0,5.8,1938.96,obs,obs,obs,obs
2020-03-14,6.0,4.7,5.3,2294.436,obs,obs,obs,obs
2020-03-15,6.3,4.1,5.1,2035.9080000000001,obs,obs,obs,obs
2020-03-16,5.3,3.5,4.6,1848.4752,obs,obs,obs,obs
2020-03-17,4.8,4.1,4.3,1751.5272,obs,obs,obs,obs
2020-03-18,5.9,3.3,4.6,1654.5792000000001,obs,obs,obs,obs
2020-03-19,6.1,5.3,5.6,1997.1288,obs,obs,obs,obs
2020-03-20,7.6,5.9,6.6,2320.2888,obs,obs,obs,obs
2020-03-21,7.5,5.9,6.8,2611.1328,obs,obs,obs,obs
2020-03-22,6.1,4.0,5.2,2262.12,obs,obs,obs,obs
2020-03-23,5.3,3.0,3.8,2113.4664,obs,obs,obs,obs
2020-03-24,4.1,2.9,3.4,2107.0032,obs,obs,obs,obs
2020-03-25,4.5,3.4,3.8,2035.9080000000001,obs,obs,obs,obs
2020-03-26,7.0,3.6,5.1,1906.644,obs,obs,obs,obs
2020-03-27,9.4,6.6,7.9,1861.4016,obs,obs,obs,obs
2020-03-28,8.5,5.5,6.6,1809.696,obs,obs,obs,obs
2020-03-29,6.1,5.1,5.5,2223.3408,obs,obs,obs,obs
2020-03-30,7.1,6.1,6.5,2346.1416,obs,obs,obs,obs
2020-03-31,6.9,6.3,6.6,2365.5312,obs,obs,obs,obs
2020-04-01,7.7,6.2,6.9,2287.9728,obs,obs,obs,obs
2020-04-02,7.4,5.4,6.5,2087.6136,obs,obs,obs,obs
2020-04-03,6.9,5.9,6.4,1932.4968000000001,obs,obs,obs,obs
2020-04-04,8.0,6.5,7.2,1906.644,obs,obs,obs,obs
2020-04-05,9.0,7.6,8.3,1867.8648,obs,obs,obs,obs
2020-04-06,10.1,7.3,8.7,1783.8432,obs,obs,obs,obs
2020-04-07,10.5,7.8,9.3,1673.9688,obs,obs,obs,obs
2020-04-08,10.4,8.6,9.4,1809.696,obs,obs,obs,obs
2020-04-09,8.6,6.3,7.2,2119.9296,obs,obs,obs,obs
2020-04-10,6.3,4.8,5.4,2708.0808,obs,obs,obs,obs
2020-04-11,6.8,3.7,5.3,2533.5744,obs,obs,obs,obs
2020-04-12,6.9,4.5,5.9,2410.7736,obs,obs,obs,obs
2020-04-13,8.7,6.9,7.7,3173.4312,obs,obs,obs,obs
2020-04-14,8.3,7.2,7.7,7949.736,obs,obs,obs,obs
2020-04-15,7.4,5.9,6.6,5351.5296,obs,obs,obs,obs
2020-04-16,6.5,5.1,5.9,4427.292,obs,obs,obs,obs
2020-04-17,8.3,4.3,5.2,3722.8032,obs,obs,obs,obs
2020-04-18,5.6,4.2,4.9,3425.496,obs,obs,obs,obs
2020-04-19,8.1,4.2,6.1,3238.0632,obs,obs,obs,obs
2020-04-20,8.9,6.6,7.8,3108.7992,obs,obs,obs,obs
2020-04-21,8.0,5.7,6.5,2863.1976,obs,obs,obs,obs
2020-04-22,6.4,4.2,5.4,2792.1024,obs,obs,obs,obs
2020-04-23,5.6,4.2,4.9,2611.1328,obs,obs,obs,obs
2020-04-24,6.8,5.1,5.8,2598.2064,obs,obs,obs,obs
2020-04-25,12.1,6.5,7.8,2565.8904,obs,obs,obs,obs
2020-04-26,9.1,6.4,7.7,2675.7648,obs,obs,obs,obs
2020-04-27,6.9,5.8,6.3,4401.4392,obs,obs,obs,obs
2020-04-28,9.4,6.0,7.7,3852.0672,obs,obs,obs,obs
2020-04-29,9.1,7.5,8.3,3444.8856,obs,obs,obs,obs
2020-04-30,8.8,7.4,8.0,3444.8856,obs,obs,obs,obs
2020-05-01,9.1,8.6,8.8,10017.960000000001,obs,obs,obs,obs
2020-05-02,10.2,7.7,9.0,10276.488,obs,obs,obs,obs
2020-05-03,11.6,8.7,10.1,7626.576,obs,obs,obs,obs
2020-05-04,11.0,7.7,9.0,5797.4904,obs,obs,obs,obs
2020-05-05,9.7,6.7,8.2,4763.3784,obs,obs,obs,obs
2020-05-06,9.0,7.2,7.7,3522.444,obs,obs,obs,obs
2020-05-07,10.2,6.9,8.5,2643.4488,obs,obs,obs,obs
2020-05-08,9.8,7.9,9.0,2417.2368,obs,obs,obs,obs
2020-05-09,7.9,6.0,6.9,2359.068,obs,obs,obs,obs
2020-05-10,9.0,5.7,7.4,2068.224,obs,obs,obs,obs
2020-05-11,8.9,7.6,8.3,1938.96,obs,obs,obs,obs
2020-05-12,10.3,7.0,8.7,1926.0336,obs,obs,obs,obs
2020-05-13,11.2,7.6,9.5,1745.064,obs,obs,obs,obs
2020-05-14,10.9,8.5,9.9,1654.5792000000001,obs,obs,obs,obs
2020-05-15,14.1,10.6,12.1,1693.3584,obs,obs,obs,obs
2020-05-16,14.5,11.8,13.4,3309.1584000000003,obs,obs,obs,obs
2020-05-17,13.4,11.2,12.5,3018.3144,obs,obs,obs,obs
2020-05-18,13.0,11.1,11.7,2779.176,obs,obs,obs,obs
2020-05-19,13.6,10.3,12.0,2333.2152,obs,obs,obs,obs
2020-05-20,14.7,11.4,13.1,1900.1808,obs,obs,obs,obs
2020-05-21,15.4,11.6,13.6,1531.7784,obs,obs,obs,obs
2020-05-22,16.3,13.8,15.2,1240.9344,obs,obs,obs,obs
2020-05-23,16.8,15.4,16.1,1363.7352,obs,obs,obs,obs
2020-05-24,18.0,14.4,16.2,1415.4408,obs,obs,obs,obs
2020-05-25,17.4,15.5,16.4,1370.1984,obs,obs,obs,obs
2020-05-26,19.4,15.5,17.5,1324.956,obs,obs,obs,obs
2020-05-27,20.7,17.7,19.3,1131.06,obs,obs,obs,obs
2020-05-28,20.1,18.5,19.2,1008.2592,obs,obs,obs,obs
2020-05-29,19.9,17.7,18.7,1208.6184,obs,obs,obs,obs
2020-05-30,19.6,17.9,18.8,1473.6096,obs,obs,obs,obs
2020-05-31,18.3,15.2,16.6,1234.4712,obs,obs,obs,obs
2020-06-01,15.8,13.2,14.6,1079.3544,obs,obs,obs,obs
2020-06-02,14.6,13.3,13.7,1027.6488,obs,obs,obs,obs
2020-06-03,15.4,13.0,14.1,1053.5016,obs,obs,obs,obs
2020-06-04,18.3,14.6,16.5,1124.5968,obs,obs,obs,obs
2020-06-05,19.8,17.6,18.5,988.8696,obs,obs,obs,obs
2020-06-06,21.3,18.1,19.5,924.2376,obs,obs,obs,obs
2020-06-07,19.4,17.4,18.4,859.6056,obs,obs,obs,obs
2020-06-08,19.5,15.5,17.6,807.9,obs,obs,obs,obs
2020-06-09,21.3,16.7,19.0,775.5840000000001,obs,obs,obs,obs
2020-06-10,21.2,19.1,20.2,782.0472,obs,obs,obs,obs
2020-06-11,22.5,20.1,21.2,1441.2936,obs,obs,obs,obs
2020-06-12,20.9,18.4,19.6,1719.2112,obs,obs,obs,obs
2020-06-13,19.4,16.6,18.1,1118.1336000000001,obs,obs,obs,obs
2020-06-14,18.5,15.1,16.9,950.0904,obs,obs,obs,obs
2020-06-15,19.3,14.7,17.0,872.532,obs,obs,obs,obs
2020-06-16,20.5,16.3,18.4,833.7528,obs,obs,obs,obs
2020-06-17,21.8,17.5,19.6,769.1208,obs,obs,obs,obs
2020-06-18,21.7,19.2,20.4,762.6576,obs,obs,obs,obs
2020-06-19,23.0,19.5,21.1,710.952,obs,obs,obs,obs
2020-06-20,22.9,19.8,21.4,704.4888,obs,obs,obs,obs
2020-06-21,23.8,20.0,21.8,704.4888,obs,obs,obs,obs
2020-06-22,24.6,21.1,22.8,685.0992,obs,obs,obs,obs
2020-06-23,23.6,21.4,22.5,723.8784,obs,obs,obs,obs
2020-06-24,23.4,21.0,22.2,710.952,obs,obs,obs,obs
2020-06-25,22.6,19.7,21.2,634.03992,obs,obs,obs,obs
2020-06-26,22.9,19.5,21.2,609.47976,obs,obs,obs,obs
2020-06-27,21.4,18.3,19.4,641.79576,obs,obs,obs,obs
2020-06-28,20.3,17.1,18.6,801.4368000000001,obs,obs,obs,obs
2020-06-29,22.1,18.5,20.1,846.6792,obs,obs,obs,obs
2020-06-30,21.8,19.6,20.5,717.4152,obs,obs,obs,obs
2020-07-01,22.1,18.8,20.3,775.5840000000001,obs,obs,obs,obs
2020-07-02,22.4,19.4,20.9,801.4368000000001,obs,obs,obs,obs
2020-07-03,23.0,20.7,21.6,762.6576,obs,obs,obs,obs
2020-07-04,24.4,20.9,22.5,698.0256,obs,obs,obs,obs
2020-07-05,23.6,20.5,22.1,710.952,obs,obs,obs,obs
2020-07-06,23.1,20.0,21.5,704.4888,obs,obs,obs,obs
2020-07-07,22.5,20.8,21.5,665.7096,obs,obs,obs,obs
2020-07-08,22.2,20.5,21.2,736.8048,obs,obs,obs,obs
2020-07-09,24.2,20.4,22.2,827.2896000000001,obs,obs,obs,obs
2020-07-10,23.5,20.8,22.3,691.5624,obs,obs,obs,obs
2020-07-11,22.9,19.6,21.2,1357.272,obs,obs,obs,obs
2020-07-12,23.3,20.6,21.9,1609.3368,obs,obs,obs,obs
2020-07-13,23.7,20.8,22.2,1072.8912,obs,obs,obs,obs
2020-07-14,23.5,20.3,21.8,859.6056,obs,obs,obs,obs
2020-07-15,24.0,20.1,22.1,788.5104,obs,obs,obs,obs
2020-07-16,22.6,20.8,21.5,710.952,obs,obs,obs,obs
2020-07-17,22.3,19.3,20.8,685.0992,obs,obs,obs,obs
2020-07-18,23.1,20.0,21.6,730.3416,obs,obs,obs,obs
2020-07-19,24.0,21.1,22.4,730.3416,obs,obs,obs,obs
2020-07-20,24.6,21.8,23.0,782.0472,obs,obs,obs,obs
2020-07-21,24.2,21.8,22.8,717.4152,obs,obs,obs,obs
2020-07-22,24.3,21.3,22.8,633.3936,obs,obs,obs,obs
2020-07-23,23.7,21.6,22.6,672.1728,obs,obs,obs,obs
2020-07-24,23.2,21.4,22.3,665.7096,obs,obs,obs,obs
2020-07-25,22.6,20.9,21.6,710.952,obs,obs,obs,obs
2020-07-26,23.4,20.4,21.7,685.0992,obs,obs,obs,obs
2020-07-27,24.4,20.9,22.5,665.7096,obs,obs,obs,obs
2020-07-28,23.2,21.1,22.3,627.57672,obs,obs,obs,obs
2020-07-29,22.4,19.3,20.9,614.004,obs,obs,obs,obs
2020-07-30,23.0,20.6,21.7,600.43128,obs,obs,obs,obs
2020-07-31,24.0,20.2,22.1,608.83344,obs,obs,obs,obs
2020-08-01,23.5,21.0,22.4,616.58928,obs,obs,obs,obs
2020-08-02,23.0,20.7,21.8,578.4564,obs,obs,obs,obs
2020-08-03,23.7,21.2,22.5,566.82264,obs,obs,obs,obs
2020-08-04,22.8,18.5,20.5,2145.7824,obs,obs,obs,obs
2020-08-05,20.4,17.7,18.9,6372.7152,obs,obs,obs,obs
2020-08-06,20.9,18.4,19.7,2074.6872,obs,obs,obs,obs
2020-08-07,20.2,17.1,19.1,2578.8168,obs,obs,obs,obs
2020-08-08,20.7,18.0,19.3,2184.5616,obs,obs,obs,obs
2020-08-09,22.2,19.2,20.6,1505.9256,obs,obs,obs,obs
2020-08-10,23.2,19.9,21.4,1221.5448000000001,obs,obs,obs,obs
2020-08-11,24.1,20.5,22.3,1072.8912,obs,obs,obs,obs
2020-08-12,23.1,18.5,21.4,2798.5656,obs,obs,obs,obs
2020-08-13,21.9,19.6,20.7,1764.4536,obs,obs,obs,obs
2020-08-14,22.1,19.5,20.8,1331.4192,obs,obs,obs,obs
2020-08-15,21.7,19.9,20.8,1150.4496,obs,obs,obs,obs
2020-08-16,21.1,19.4,20.2,1021.1856,obs,obs,obs,obs
2020-08-17,19.9,18.8,19.2,950.0904,obs,obs,obs,obs
2020-08-18,21.0,17.7,19.2,956.5536,obs,obs,obs,obs
2020-08-19,19.8,17.8,18.9,878.9952,obs,obs,obs,obs
2020-08-20,20.5,16.9,18.6,814.3632,obs,obs,obs,obs
2020-08-21,20.2,17.4,18.9,769.1208,obs,obs,obs,obs
2020-08-22,21.6,18.1,19.9,736.8048,obs,obs,obs,obs
2020-08-23,22.8,19.3,21.0,710.952,obs,obs,obs,obs
2020-08-24,23.5,20.3,21.8,691.5624,obs,obs,obs,obs
2020-08-25,23.0,20.4,21.6,678.636,obs,obs,obs,obs
2020-08-26,21.1,18.5,19.8,685.0992,obs,obs,obs,obs
2020-08-27,20.8,18.4,19.6,782.0472,obs,obs,obs,obs
2020-08-28,20.5,18.0,19.3,1570.5576,obs,obs,obs,obs
2020-08-29,20.3,19.1,19.6,1053.5016,obs,obs,obs,obs
2020-08-30,19.8,17.9,18.8,1156.9128,obs,obs,obs,obs
2020-08-31,18.5,16.7,17.6,1014.7224,obs,obs,obs,obs
2020-09-01,18.4,17.2,17.9,853.1424,obs,obs,obs,obs
2020-09-02,18.0,17.5,17.7,846.6792,obs,obs,obs,obs
2020-09-03,19.0,16.6,17.9,1344.3456,obs,obs,obs,obs
2020-09-04,20.4,17.6,18.9,1150.4496,obs,obs,obs,obs
2020-09-05,19.6,17.1,18.5,937.164,obs,obs,obs,obs
2020-09-06,19.9,17.3,18.6,840.216,obs,obs,obs,obs
2020-09-07,19.1,17.5,18.4,794.9736,obs,obs,obs,obs
2020-09-08,20.9,17.6,19.1,756.1944,obs,obs,obs,obs
2020-09-09,20.4,18.5,19.5,723.8784,obs,obs,obs,obs
2020-09-10,20.4,18.5,19.4,710.952,obs,obs,obs,obs
2020-09-11,20.8,18.5,19.4,749.7312000000001,obs,obs,obs,obs
2020-09-12,19.0,16.8,18.1,710.952,obs,obs,obs,obs
2020-09-13,18.0,16.6,17.2,659.2464,obs,obs,obs,obs
2020-09-14,18.0,16.2,16.9,652.7832,obs,obs,obs,obs
2020-09-15,16.2,14.0,15.2,632.74728,obs,obs,obs,obs
2020-09-16,16.0,13.6,14.8,610.7724000000001,obs,obs,obs,obs
2020-09-17,16.2,14.3,15.3,564.23736,obs,obs,obs,obs
2020-09-18,17.6,15.4,16.2,544.84776,obs,obs,obs,obs
2020-09-19,15.4,12.8,14.1,564.88368,obs,obs,obs,obs
2020-09-20,14.2,11.7,12.9,571.9932,obs,obs,obs,obs
2020-09-21,14.4,11.5,12.9,513.17808,obs,obs,obs,obs
2020-09-22,14.6,12.1,13.3,518.99496,obs,obs,obs,obs
2020-09-23,15.5,12.4,14.0,520.9339200000001,obs,obs,obs,obs
2020-09-24,15.7,14.1,14.9,499.60536,obs,obs,obs,obs
2020-09-25,17.1,14.6,15.7,530.62872,obs,obs,obs,obs
2020-09-26,16.2,15.2,15.7,612.71136,obs,obs,obs,obs
2020-09-27,16.3,15.2,15.8,637.91784,obs,obs,obs,obs
2020-09-28,18.1,16.2,17.0,557.77416,obs,obs,obs,obs
2020-09-29,17.9,16.6,17.5,512.53176,obs,obs,obs,obs
2020-09-30,16.6,14.4,15.4,1415.4408,obs,obs,obs,obs
2020-10-01,15.4,13.4,14.3,1279.7136,obs,obs,obs,obs
2020-10-02,15.1,13.5,14.2,710.952,obs,obs,obs,obs
2020-10-03,14.3,12.7,13.4,568.7616,obs,obs,obs,obs
2020-10-04,13.2,11.9,12.5,498.95904,obs,obs,obs,obs
2020-10-05,13.1,11.7,12.4,500.25168,obs,obs,obs,obs
2020-10-06,14.5,12.1,13.1,569.40792,obs,obs,obs,obs
2020-10-07,14.0,12.8,13.3,561.65208,obs,obs,obs,obs
2020-10-08,12.8,11.3,11.9,575.2248,obs,obs,obs,obs
2020-10-09,12.5,10.3,11.4,782.0472,obs,obs,obs,obs
2020-10-10,13.5,11.0,12.2,769.1208,obs,obs,obs,obs
2020-10-11,14.8,13.0,13.8,570.05424,obs,obs,obs,obs
2020-10-12,14.3,12.4,13.2,451.13136000000003,obs,obs,obs,obs
2020-10-13,12.4,11.5,11.9,807.9,obs,obs,obs,obs
2020-10-14,13.0,11.0,11.8,749.7312000000001,obs,obs,obs,obs
2020-10-15,13.7,11.3,12.4,717.4152,obs,obs,obs,obs
2020-10-16,13.5,11.9,13.1,569.40792,obs,obs,obs,obs
2020-10-17,11.9,9.7,10.8,859.6056,obs,obs,obs,obs
2020-10-18,10.6,9.4,10.1,878.9952,obs,obs,obs,obs
2020-10-19,11.8,10.4,11.3,872.532,obs,obs,obs,obs
2020-10-20,12.6,11.8,12.2,846.6792,obs,obs,obs,obs
2020-10-21,14.5,12.4,13.3,840.216,obs,obs,obs,obs
2020-10-22,15.5,14.2,14.8,866.0688,obs,obs,obs,obs
2020-10-23,15.5,14.6,15.1,866.0688,obs,obs,obs,obs
2020-10-24,15.2,12.8,14.5,859.6056,obs,obs,obs,obs
2020-10-25,12.8,10.9,11.5,833.7528,obs,obs,obs,obs
2020-10-26,11.4,11.0,11.1,853.1424,obs,obs,obs,obs
2020-10-27,12.3,11.3,11.9,911.3112,obs,obs,obs,obs
2020-10-28,12.3,11.5,12.0,853.1424,obs,obs,obs,obs
2020-10-29,11.5,10.0,10.7,794.9736,obs,obs,obs,obs
2020-10-30,10.0,7.6,8.9,2061.7608,obs,obs,obs,obs
2020-10-31,7.6,6.4,7.0,1661.0424,obs,obs,obs,obs
2020-11-01,6.5,5.7,6.1,1221.5448000000001,obs,obs,obs,obs
2020-11-02,6.0,5.0,5.5,1202.1552,obs,obs,obs,obs
2020-11-03,5.6,4.7,5.2,1111.6704,obs,obs,obs,obs
2020-11-04,6.5,4.5,5.5,988.8696,obs,obs,obs,obs
2020-11-05,7.5,5.6,6.6,898.3848,obs,obs,obs,obs
2020-11-06,8.7,6.8,7.7,833.7528,obs,obs,obs,obs
2020-11-07,9.1,7.6,8.4,782.0472,obs,obs,obs,obs
2020-11-08,9.4,7.9,8.6,730.3416,obs,obs,obs,obs
2020-11-09,9.1,7.6,8.4,698.0256,obs,obs,obs,obs
2020-11-10,9.5,7.9,8.7,659.2464,obs,obs,obs,obs
2020-11-11,10.4,9.2,9.6,665.7096,obs,obs,obs,obs
2020-11-12,10.7,9.0,10.3,1124.5968,obs,obs,obs,obs
2020-11-13,9.0,7.7,8.3,1014.7224,obs,obs,obs,obs
