date,flow_01425000,flow_01417000,inflow_delLordville,consumption_delLordville,flow_lordville,flow_delTrenton,flow_outletSchuylkill,cannonsville_storage,pepacton_storage,cannonsville_storage_pct,pepacton_storage_pct
1983-07-10,431.1048524288215,359.9802819220235,217.13464,0.17206950464194462,1008.047704846203,3303.8165303716023,540.7863353428714,90723.56621040741,132783.4887615939,94.79996469217076,94.71004904535943
1983-07-11,445.3448318809116,384.9057192865179,199.10771,0.17206950464194462,1029.1861916627877,3206.5561212658276,521.3415287001734,90273.76720987535,132124.53557586146,94.32995528722607,94.24003964041474
1983-07-12,449.19805872086147,393.24920704264775,209.01405,0.17206950464194462,1051.2892462588673,3058.6079363530703,503.0136691104969,89749.14650335997,131366.7142130851,93.78176228146286,93.69951085098795
1983-07-13,454.956207125189,424.8803346920421,186.77489,0.17206950464194462,1066.4393623125893,2965.6086388512317,469.56545590396394,89223.26128498721,130596.2951157407,93.2322479466951,93.14999651622018
1983-07-14,465.8922934035426,443.4502891740075,178.44804,0.17206950464194462,1087.618553072908,2823.465582742499,435.27370573703087,88678.00318800776,129797.4948524542,92.66249026960058,92.58023883912567
1983-07-15,459.0629003749905,452.75627543315466,162.07568,0.17206950464194462,1073.7227863035032,2773.6504166456198,432.42215163317667,88136.4280415859,129004.09009249236,92.0965810256906,92.01432959521566
1983-07-16,443.0830507768962,434.2897563604737,180.48604,0.17206950464194462,1057.686777632728,2723.5384277254648,412.1016742715976,87608.8150808955,128231.1398616795,91.54526131755016,91.46300988707526
1983-07-17,459.1506324676415,466.5451411091152,161.80345,0.17206950464194462,1087.3271540721148,2638.669916604463,407.91063207892523,87051.08050007629,127414.06161475313,90.96246656225317,90.88021513177826
1983-07-18,712.8965930884436,543.875054324152,148.70107,0.17206950464194462,1405.3006479079536,2587.159057509406,424.36676264511095,86373.46800959617,126421.36285649486,90.25440753353831,90.17215610306339
1983-07-19,561.0151993781841,543.875054324152,136.08202,0.17206950464194462,1240.8002041976943,2670.9530859616293,1216.2210811723314,85775.0079124348,125544.62194090427,89.62905737976467,89.54680594928978
1983-07-20,431.8703620937368,391.70248663344944,162.2585,0.17206950464194462,985.6592792225443,3870.683300230426,1409.1202237145505,85283.61932413642,124824.74022638562,89.11558968039334,89.03333824991842
1983-07-21,341.2144441518858,271.2147949923773,134.72087,0.17206950464194462,746.9780396396211,3483.005394941797,550.5327919356229,84814.36176288858,124137.28035086895,88.6252474011375,88.5429959706626
1983-07-22,258.73354113625476,121.75915489948503,193.31949,0.17206950464194462,573.6401165310979,5109.3314733711995,683.5046743356032,84443.04462031448,123593.30267700384,88.23724620722516,88.15499477675024
1983-07-23,310.0791508620195,223.43317640576686,168.37907,0.17206950464194462,701.7193277631444,3933.621292136465,432.06021969400837,83980.04029490247,122915.0037593156,87.75343813469433,87.67118670421941
1983-07-24,334.98160560446496,251.76981246000912,151.99214,0.17206950464194462,738.5714885598321,3157.7568407371023,493.0966295172911,83460.10401115363,122153.29982011407,87.21014003255343,87.12788860207851
1983-07-25,295.87096800044213,206.24039410386,183.97464,0.17206950464194462,685.9139325996603,3405.0162535639483,424.6560591997574,82994.12715460917,121470.64615984728,86.72322586688523,86.64097443641033
1983-07-26,308.66401112645815,239.1667284023814,180.01498,0.17206950464194462,727.6736500241976,3018.169462835465,435.4225719549628,82461.47100674298,120690.30768617078,86.16663637068233,86.0843849402074
1983-07-27,330.78405680020904,286.7074548774061,152.03773,0.17206950464194462,769.3571721729733,2868.6582332334656,383.0497068584558,81923.90328319062,119902.77377977537,85.60491461148445,85.52266318100953
