date,T_C,T_i,Tavg,T_L
2016-02-03,4.174820423126221,3.3372907638549805,3.5012819250088674,4.093690061669547
2016-02-04,3.800687551498413,3.495455503463745,3.5074119178003604,4.100113047162142
2016-02-05,3.618385076522827,2.382155656814575,2.4490661601370114,2.991181980056472
2016-02-06,3.5103859901428223,1.69728684425354,1.8132535423116443,2.324979692515758
2016-02-07,3.521355152130127,1.7043473720550537,1.8267374645868073,2.3391081001831915
2016-02-08,3.6063623428344727,2.170546531677246,2.2709443343784805,2.804546539905685
2016-02-09,3.49648380279541,1.9342384338378906,2.0449294237418987,2.567728889133996
2016-02-10,3.2466909885406494,1.0667519569396973,1.2262987330054478,1.7099704497293675
2016-02-11,2.819697856903076,0.19250477850437164,0.43598855494704325,0.881886146699966
2016-02-12,2.673715591430664,-0.4362834393978119,-0.0785747488550532,0.3427284759227893
2016-02-13,3.507082223892212,0.01857503317296505,0.7697946557448199,1.231647038056804
2016-02-14,2.535054922103882,-0.12892690300941467,0.43553087783532124,0.8814065941867946
2016-02-15,2.703195095062256,-0.5499893426895142,-0.06118845061628232,0.3609457797852861
2016-02-16,3.8070294857025146,0.08429592102766037,0.9785151973701586,1.4503437080963553
2016-02-17,3.560072660446167,0.6045688986778259,1.3083445104469016,1.795937734873063
2016-02-18,3.632612466812134,0.8530054688453674,1.6355313194474415,2.1387629549116736
2016-02-19,3.381989002227783,0.7365719079971313,1.4530118375391743,1.947519665679828
2016-02-20,3.778329849243164,1.894036054611206,2.36015254254483,2.8980185954793813
2016-02-21,3.9123291969299316,3.2125003337860107,3.385841563218132,3.97273204519835
2016-02-22,3.592545747756958,3.0645534992218018,3.213619880587519,3.7922787548483647
2016-02-23,3.598144292831421,2.0289156436920166,2.5019899618529213,3.046635358583437
2016-02-24,4.145354747772217,1.918880820274353,2.73428647746389,3.2900348535746957
2016-02-25,3.703601121902466,2.461543083190918,2.5919601988230716,3.1409058653328907
2016-02-26,3.7536332607269287,2.3752923011779785,2.6414527001356136,3.19276393902652
2016-02-27,3.4778923988342285,2.3305790424346924,2.5972201316691583,3.1464172049888393
2016-02-28,3.6642496585845947,3.5609588623046875,3.5894565002914476,4.186079080240928
2016-02-29,3.6970765590667725,3.8967413902282715,3.8357609484278097,4.444156039048572
2016-03-01,3.461857557296753,3.4717581272125244,3.4684463573132294,4.059285066080831
2016-03-02,3.563636302947998,2.6842827796936035,2.980147484465342,3.5476471762770085
2016-03-03,3.4999489784240723,1.4418833255767822,2.1634806021639257,2.6919464086376657
2016-03-04,3.4100093841552734,1.1099154949188232,1.7300687711028573,2.2378189735961063
2016-03-05,3.474900245666504,1.7135138511657715,2.257462163123636,2.7904199669513554
2016-03-06,3.3674259185791016,2.35042667388916,2.6745135145561036,3.227404947363569
2016-03-07,3.6575212478637695,3.593914031982422,3.6145970030334005,4.212421213075436
2016-03-08,3.8847405910491943,5.812681198120117,5.174764985704897,5.847159892151182
2016-03-09,4.033392906188965,8.305493354797363,6.864248838103231,7.617395297482521
2016-03-10,4.5929083824157715,9.568251609802246,8.042049103795806,8.851490389766406
2016-03-11,4.015822887420654,8.769229888916016,7.375091831303902,8.15265483952877
2016-03-12,4.144728183746338,8.10851001739502,6.7412234686439945,7.48848973590432
